,Datetime,WaterTemperature,DissolvedOxygen,device,site,weather_temperature,dewpoint,humidity,windspeed,winddirection
1041,2020-06-25 15:00:00,22.060000000000002,83.28,device 4,site B,27.0,15.1,48,16.7,213
1042,2020-06-25 15:00:00,22.56,92.87666666666667,device 5,site B,27.0,15.1,48,16.7,213
1043,2020-06-25 16:00:00,22.22666666666667,104.08,device 3,site B,26.0,17.1,58,16.7,221
1044,2020-06-25 16:00:00,21.963333333333335,83.2,device 4,site B,26.0,17.1,58,16.7,221
1045,2020-06-25 16:00:00,22.875,90.96000000000001,device 5,site B,26.0,17.1,58,16.7,221
1046,2020-06-25 17:00:00,22.049999999999997,109.17666666666668,device 3,site B,26.0,17.9,61,14.8,221
1047,2020-06-25 17:00:00,21.893333333333334,86.79666666666667,device 4,site B,26.0,17.9,61,14.8,221
1048,2020-06-25 17:00:00,22.916666666666668,95.08,device 5,site B,26.0,17.9,61,14.8,221
1049,2020-06-25 18:00:00,22.130000000000003,106.6,device 3,site B,25.0,18.0,65,13.0,220
1050,2020-06-25 18:00:00,21.86,85.88499999999999,device 4,site B,25.0,18.0,65,13.0,220
1051,2020-06-25 18:00:00,22.843333333333334,97.58333333333333,device 5,site B,25.0,18.0,65,13.0,220
1052,2020-06-25 19:00:00,21.77,106.21666666666665,device 3,site B,23.0,18.1,74,9.3,219
1053,2020-06-25 19:00:00,22.343333333333334,83.89666666666666,device 4,site B,23.0,18.1,74,9.3,219
1054,2020-06-25 19:00:00,22.666666666666668,95.46666666666665,device 5,site B,23.0,18.1,74,9.3,219
1055,2020-06-25 20:00:00,21.723333333333333,106.67666666666668,device 3,site B,23.0,16.1,65,5.5,214
1056,2020-06-25 20:00:00,22.15,80.285,device 4,site B,23.0,16.1,65,5.5,214
1057,2020-06-25 20:00:00,22.566666666666666,92.35000000000001,device 5,site B,23.0,16.1,65,5.5,214
1058,2020-06-25 21:00:00,21.853333333333335,106.32333333333334,device 3,site B,20.0,14.1,69,3.7,306
1059,2020-06-25 21:00:00,21.993333333333336,83.98666666666666,device 4,site B,20.0,14.1,69,3.7,306
1060,2020-06-25 21:00:00,22.490000000000002,89.095,device 5,site B,20.0,14.1,69,3.7,306
1061,2020-06-25 22:00:00,21.94666666666667,104.01666666666667,device 3,site B,19.0,14.1,73,5.5,11
1062,2020-06-25 22:00:00,21.96666666666667,89.62666666666667,device 4,site B,19.0,14.1,73,5.5,11
1063,2020-06-25 22:00:00,22.543333333333333,89.44999999999999,device 5,site B,19.0,14.1,73,5.5,11
1064,2020-06-25 23:00:00,21.784999999999997,98.55,device 3,site B,17.0,12.9,77,3.7,5
1065,2020-06-25 23:00:00,22.113333333333333,88.09333333333335,device 4,site B,17.0,12.9,77,3.7,5
1066,2020-06-25 23:00:00,22.590000000000003,89.56,device 5,site B,17.0,12.9,77,3.7,5
1067,2020-06-26 00:00:00,21.87,97.41000000000001,device 3,site B,17.0,12.9,77,3.7,4
1068,2020-06-26 00:00:00,22.2,86.83000000000001,device 4,site B,17.0,12.9,77,3.7,4
1069,2020-06-26 00:00:00,22.53,88.55000000000001,device 5,site B,17.0,12.9,77,3.7,4
1070,2020-06-26 01:00:00,21.75333333333333,97.89,device 3,site B,17.0,12.9,77,5.5,3
1071,2020-06-26 01:00:00,22.233333333333334,85.03333333333333,device 4,site B,17.0,12.9,77,5.5,3
1072,2020-06-26 01:00:00,22.45,90.25999999999999,device 5,site B,17.0,12.9,77,5.5,3
1073,2020-06-26 02:00:00,21.929999999999996,99.85333333333334,device 3,site B,16.0,13.1,83,5.5,360
1074,2020-06-26 02:00:00,22.24,83.56666666666666,device 4,site B,16.0,13.1,83,5.5,360
1075,2020-06-26 02:00:00,22.37,90.805,device 5,site B,16.0,13.1,83,5.5,360
1076,2020-06-26 03:00:00,22.156666666666666,100.52,device 3,site B,15.0,13.0,88,5.5,1
1077,2020-06-26 03:00:00,22.253333333333334,82.18666666666667,device 4,site B,15.0,13.0,88,5.5,1
1078,2020-06-26 03:00:00,22.256666666666664,90.63,device 5,site B,15.0,13.0,88,5.5,1
1079,2020-06-26 04:00:00,22.146666666666665,100.26333333333334,device 3,site B,16.0,13.1,83,5.5,9
1080,2020-06-26 04:00:00,22.313333333333333,84.10666666666667,device 4,site B,16.0,13.1,83,5.5,9
1081,2020-06-26 04:00:00,22.30666666666666,87.64666666666666,device 5,site B,16.0,13.1,83,5.5,9
1082,2020-06-26 05:00:00,22.08,98.91,device 3,site B,20.0,15.0,73,5.5,360
1083,2020-06-26 05:00:00,22.37,85.06,device 4,site B,20.0,15.0,73,5.5,360
1084,2020-06-26 05:00:00,22.32,89.55,device 5,site B,20.0,15.0,73,5.5,360
1085,2020-06-17 11:00:00,19.61,75.41,device 2,site A,24.0,11.0,44,25.9,287
1086,2020-06-16 13:00:00,23.83,89.24,device 4,site B,27.0,14.1,45,24.1,233
1087,2020-06-16 13:00:00,19.04,84.9,device 5,site B,27.0,14.1,45,24.1,233
1088,2020-06-16 14:00:00,19.095,89.015,device 4,site B,24.0,12.9,50,25.9,237
1089,2020-06-16 14:00:00,19.134999999999998,86.70500000000001,device 5,site B,24.0,12.9,50,25.9,237
1090,2020-06-18 19:00:00,18.33,91.43,device 4,site B,20.0,10.1,53,22.2,252
1091,2020-06-18 19:00:00,18.74,99.92,device 5,site B,20.0,10.1,53,22.2,252
1092,2020-06-19 22:00:00,18.09,93.33,device 4,site B,20.0,14.1,69,13.0,281
1093,2020-06-19 22:00:00,18.28,103.74,device 5,site B,20.0,14.1,69,13.0,281
1094,2020-06-21 23:00:00,18.24,94.33,device 4,site B,23.0,11.1,47,5.5,341
1095,2020-06-25 02:00:00,22.06,85.73,device 4,site B,16.0,11.0,72,5.5,351
1096,2020-06-25 05:00:00,22.03,88.62,device 4,site B,19.0,13.0,68,3.7,3
1097,2020-06-16 11:00:00,18.759999999999998,80.565,device 5,site B,25.0,12.9,47,20.4,221
1098,2020-06-16 12:00:00,18.87,84.82,device 5,site B,26.0,14.1,48,22.2,227
